80;2,307934;
160;8,501434;
240;18,580696;
320;32,842035;
400;50,327292;
480;74,462666;
560;98,723778;
640;130,568769;
720;164,993392;
800;201,938230;
880;245,317463;
960;297,209073;
1040;347,297291;
1120;392,826713;
1200;452,817599;
1280;517,331767;
1360;585,216148;
1440;648,959591;
1520;720,573955;
1600;805,098063;
1680;890,896760;
1760;968,168545;
1840;1080,844145;
