Para
static
1;10;0.000035;
1;20;0.000092;
1;30;0.000250;
1;40;0.000547;
1;50;0.001012;
1;60;0.001740;
1;70;0.002764;
1;80;0.004138;
1;90;0.005850;
1;100;0.008072;
1;110;0.010763;
1;120;0.013843;
1;130;0.017668;
1;140;0.022037;
1;150;0.027100;
1;160;0.033378;
1;170;0.039423;
1;180;0.046844;
1;190;0.054906;
1;200;0.063704;
1;210;0.074429;
1;220;0.085436;
1;230;0.097526;
1;240;0.109929;
1;250;0.125711;
1;260;0.141339;
1;270;0.158640;
1;280;0.177182;
1;290;0.196472;
1;300;0.219144;
1;310;0.241630;
1;320;0.315805;
1;330;0.295747;
1;340;0.348132;
1;350;0.353299;
1;360;0.387280;
1;370;0.419588;
1;380;0.458255;
1;390;0.537669;
1;400;0.544727;
1;410;0.675192;
1;420;0.658783;
1;430;0.721730;
1;440;0.779087;
1;450;0.848073;
1;460;0.921362;
1;470;0.990947;
1;480;1.099167;
1;490;1.156038;
1;500;1.239861;
1;510;1.315904;
1;520;1.435404;
1;530;1.541031;
1;540;1.670820;
1;550;1.790574;
1;560;1.925757;
1;570;2.061652;
1;580;1.914000;
1;590;2.299110;
1;600;2.424010;
1;610;2.223736;
1;620;2.684981;
1;630;2.425625;
1;640;2.879059;
1;650;3.115001;
1;660;3.263320;
1;670;3.421957;
1;680;3.085847;
1;690;3.225591;
1;700;3.785222;
1;710;3.506059;
1;720;3.664584;
1;730;3.809201;
1;740;3.976402;
1;750;4.132518;
1;760;4.296631;
1;770;4.469839;
1;780;4.658893;
1;790;4.825514;
1;800;4.991577;
1;810;5.203003;
1;820;5.408313;
1;830;5.595683;
1;840;5.805933;
1;850;6.015873;
1;860;6.235963;
1;870;6.447180;
1;880;6.677779;
1;890;6.899603;
1;900;7.150377;
1;910;7.374354;
1;920;7.628343;
1;930;7.906506;
1;940;8.166362;
1;950;8.396059;
1;960;8.590918;
1;970;8.939281;
1;980;9.237581;
1;990;9.499344;
2;10;0.000136;
2;20;0.000308;
2;30;0.000809;
2;40;0.001834;
2;50;0.003250;
2;60;0.005880;
2;70;0.008746;
2;80;0.014213;
2;90;0.018447;
2;100;0.027199;
2;110;0.036439;
2;120;0.046224;
2;130;0.058670;
2;140;0.073976;
2;150;0.091516;
2;160;0.112778;
2;170;0.124085;
2;180;0.158214;
2;190;0.173575;
2;200;0.203336;
2;210;0.254205;
2;220;0.270998;
2;230;0.308131;
2;240;0.375599;
2;250;0.420041;
2;260;0.447247;
2;270;0.549136;
2;280;0.594131;
2;290;0.622346;
2;300;0.689203;
2;310;0.759455;
2;320;0.915202;
2;330;0.920960;
2;340;1.041461;
2;350;1.181853;
2;360;1.285023;
2;370;1.300122;
2;380;1.555432;
2;390;1.747731;
2;400;1.813710;
2;410;2.224686;
2;420;2.147381;
2;430;2.355433;
2;440;2.322616;
2;450;2.813391;
2;460;3.015066;
2;470;3.310211;
2;480;3.624381;
2;490;3.806300;
2;500;4.074558;
2;510;4.343189;
2;520;4.122365;
2;530;5.025158;
2;540;5.059749;
2;550;5.799095;
2;560;6.277960;
2;570;6.690815;
2;580;6.933648;
2;590;6.686444;
2;600;7.699581;
2;610;6.472298;
2;620;8.608080;
2;630;8.999965;
2;640;7.579472;
2;650;8.875325;
2;660;10.451549;
2;670;8.699954;
2;680;11.262095;
2;690;10.975979;
2;700;11.040084;
2;710;10.316848;
2;720;10.738829;
2;730;12.438742;
